name,phone,address,website,rating,user_ratings_total
VIP Business Gayrimenkul A.Ş,(0212) 352 19 96,"Nisbetiye, Petrol Sitesi 5. Blok Kat 1 Daire 3, 34340 Beşiktaş/İstanbul, Türkiye",,5,11
Panorama İstanbul GAYRİMENKUL,(0212) 299 59 99,"Bebek Yokuşu, Uraz Apt. No:1, Kat: 1 Etiler, Etiler, 34900 Beşiktaş/İstanbul, Türkiye",http://www.panorama-ist.com/,5,2
Sigma Gayrimenkul,(0212) 213 00 50,"Lotusworld, Ambarlıdere Sk. No:6 Kat 5 15, 34349 Beşiktaş/İstanbul, Türkiye",http://www.sigmagayrimenkul.com/,4.9,14
Size Özel Emlak,(0212) 287 80 80,"Etiler, Nisbetiye Cd Profesörler Sit No:134/B A1 Blok, 34337 Beşiktaş/İstanbul, Türkiye",http://www.sizeozelemlak.com.tr/,4.6,22
Lidya Emlak,0539 921 29 27,"Konaklar Mahallesi, Levent, Selvili Sk:no3 1 4, 34330 Beşiktaş/İstanbul, Türkiye",http://www.lidyaemlak.com.tr/,4.7,12
As Gayrimenkul,(0212) 236 09 36,"No, Cihannüma Mahallesi, Barbaros Bulvarı No:71 D:4, Cihannüma, 34353 Beşiktaş/İstanbul, Türkiye",,5,2
BM Emlak,0541 719 20 43,"Türkali, Şair Nedim Cd. No:68 D:4, 34357 Beşiktaş/İstanbul, Türkiye",,4,3
ERDAL KORKMAZ GAYRİMENKUL,0535 666 86 30,"Ulus, Öz Topuz Cd. No:22, 34340 Beşiktaş/İstanbul, Türkiye",http://erdalkorkmaz.sahibinden.com/,5,7
BEŞİKTAŞ GAYRİMENKUL,0552 840 34 80,"Dikilitaş Mahallesi Hakkı Yeten Caddesi Selenium Plaza, Dikilitaş, D:10 / G, 34349 Beşiktaş/İstanbul, Türkiye",,,
TURYAP 4.Levent Temsilciliği,0532 763 21 55,"Konaklar, Akçam Cd No:21, 34330 Beşiktaş/İstanbul, Türkiye",http://www.turyap.com.tr/4levent,4.8,15
İstanbul Property Group Emlak Etiler / Beşiktaş / İstanbul,0534 567 39 90,"Kültür, Nisbetiye Cd No: 54 D:115, 34337 Beşiktaş/İstanbul, Türkiye",,5,14
Çırağan Gayrimenkul,0532 504 03 16,"Ihlamurdere caddes, Sinanpaşa, Altıntaş Sk. No:37, 34357 Beşiktaş/İstanbul, Türkiye",http://www.ciragangayrimenkul.com/,5,1
Ak Emlak,(0212) 325 21 12,"Konaklar Mahallesi Faruk Nafiz Çamlıbel Sokak Meltem Apt. D:7/A, 34330, Konaklar, Levent Cd. No:4, 34330 Beşiktaş/İstanbul, Türkiye",http://www.akgayrimenkul.com/,5,3
Popüler Emlak,(0212) 236 96 03,"Hüsrev Gerede Cad. Taşkın Apt. No:6 D:1, Muradiye, 34357 Beşiktaş/İstanbul, Türkiye",https://populeremlak.sahibinden.com/,5,4
Akaretler Gayrimenkul Danışmanlığı,0533 498 20 24,"Vişnezade, Süleyman Seba Cd. No:50, 34271 Beşiktaş/İstanbul, Türkiye",https://akaretlergayrimenkuldanismanligi.sahibinden.com/,5,4
Kaptan Emlak,(0212) 227 27 18,"Türkali, Ihlamurdere Caddesi & Türkali Köprüsü Sk. 7/A, 34353 Beşiktaş/İstanbul, Türkiye",https://kaptanemlak1-2.sahibinden.com/,3.8,6
Yalçın Emlak,(0212) 211 53 20,"Gayrettepe, Cemil Aslan Güder Sk. İdil Apt. 4/E, 34349 Beşiktaş/İstanbul - Avrupa, Türkiye",,4.1,14
ÜMİT EMLAK ve DEKORASYON,0533 813 89 43,"ŞEHİT ASIM CADDESİ ALTINTAŞ SOKAK NO:2/BBEŞİKTAŞ, Türkali, 34254 Beşiktaş/İstanbul, Türkiye",,5,2
D estate Gayrimenkul,(0212) 257 74 52,"Bebek, Küçük Bebek Cd. No:44, 34342 Beşiktaş/İstanbul, Türkiye",,4.8,4
RE/MAX Ekol Gayrimenkul Ltd.,(0212) 282 80 37,"Konaklar, Akçam Cd No:18 D:3, 34330 Beşiktaş/İstanbul, Türkiye",http://www.remax.com.tr/ekol,4.1,18
Şişli Merkez Emlak,0536 688 77 59,"Merkez, Hasat Sk. No:9, 34343 Şişli/İstanbul, Türkiye",,4.2,99
Akdere Emlak,0532 663 17 17,"Esentepe, Zincirlidere Cd. No:60, 34394 Şişli/İstanbul, Türkiye",http://www.akdereemlak.net/,4.9,200
TAHSİN KÖSE REAL ESTATE - KÖSE GRUP GAYRİMENKUL DANIŞMANLIK,(0212) 212 02 03,"Mecidiyeköy Mahallesi, Muhtar Şevki Sokak Çırak İş Merkezi 16/C, Mecidiyeköy, 34387 Şişli/İstanbul, Türkiye",,5,13
AYHAN AYDIN EMLAK,0536 652 09 69,"Şükrübey Apt, Halide Edip Adıvar, Akar Cd. No:26 Kat:1 Daire:4, 34382 Şişli/İstanbul, Türkiye",https://ayhanaydinemlak.sahibinden.com/,4.8,43
Mecidiyeköy Emlak,0532 235 43 33,"Mecidiyeköy, Çağlar Sokağı 22/A, 34381 Şişli/İstanbul, Türkiye",http://www.mecidiyekoyemlak.com.tr/,5,27
Yeni Asır Emlak,(0212) 233 93 82,"Eskişehir, Azak Sk. No:2B, 34375 Şişli/İstanbul, Türkiye",http://yeniasiremlak.sahibinden.com/,4.9,53
İstanbul Emlak Galerisi,(0212) 225 02 12,"Merkez, Harzemşah Sk. No:10 K:1 D:1, 34381 Şişli/İstanbul, Türkiye",http://www.istanbulemlakgalerisi.com/,4.8,16
MAY Emlak / MEHMET BALCI,0545 678 36 53,"İzzet Paşa, Çam Sk. No:6, 34387 Şişli/İstanbul, Türkiye",,5,24
Empati Emlak,0532 724 14 17,"Feriköy, Savaş Sk. 79/A, 34377 Şişli/İstanbul, Türkiye",,4.6,16
Yıldız Emlak Gayrimenkul Danışmanlık,0539 589 20 61,"Mecidiyeköy, Lati Lokum Sk. No:26, 34387 Şişli/İstanbul, Türkiye",https://yildizemlakgayrimenkulsisli.sahibinden.com/,4.7,12
ÇETİNKAYA GAYRİMENKUL,0541 178 00 58,"Yayla, Yay Meydanı Cd. no:3.b, 34377 Şişli/İstanbul, Türkiye",,5,28
Tiryaki Emlak,(0212) 296 83 57,"Halaskargazi, Halaskargazi Cd. No24 D:3, 34371 Şişli/İstanbul, Türkiye",http://www.tiryakiemlak.com.tr/,4.7,23
Century 21 Karun Gayrimenkul Danışmanlığı,(0212) 343 89 43,"Şişli Abide-i Hürriyet Cad. İstiklal Sok. K.E.Y Plaza, Merkez, No:11 K:3, 34381 Şişli/İstanbul, Türkiye",https://www.century21.com.tr/tr-TR/Offices/Detail/karun,4.7,71
Deveci Emlak Şişli,0552 759 31 60,"Şişli Merkez Mahallesi Abidiei Hürriyet Caddesi, Merkez, Koca Mansur Sk. Arzu Pasajı No:54, 34384 Şişli/İstanbul, Türkiye",https://deveciemlaksisli.sahibinden.com/,4.5,18
Şişli emlakçı,0535 652 44 53,"İzzet Paşa, Fırın Arkası Sk. No:30, 34381 Şişli/İstanbul, Türkiye",,5,1
Şişli Emlakçı - Baran GÜNEŞ,0533 515 21 88,"Merkez, Abide-i Hürriyet Cd No: 161, 34381 Şişli/İstanbul, Türkiye",https://barangunesemlak.com/,5,8
CITY WORLD GAYRİMENKUL ŞİŞLİ,0533 473 43 60,"CİTY WORLD GAYRİMENKUL, İzzet Paşa, Vefa Poyraz Cd. No:1 B, 34381 Şişli/İstanbul, Türkiye",https://cityworldgayrimenkul.sahibinden.com/,4.5,28
Engin Emlak,(0212) 230 64 82,"Bozkurt, Ergenekon Caddesi & Eşref Efendi Sok. No:116, 34375 Şişli/İstanbul, Türkiye",,4.6,25
GÖKTUR EMLAK GÜLBAĞ ŞİŞLİ,0544 577 34 19,"Gülbahar, Muhtar Sk. no:2/B, 34394 Şişli/İstanbul, Türkiye",http://www.gokturemlakgayrimenkul.com/,4.8,30
Gökalp Gayri̇menkul şişli,(0212) 211 85 46,"19 MAYIS CAD 19 Mayıs Caddesi &, D:Oda Sicil 4242, 19 Mayıs, Kilimci Sk. 2/B, 34360 Şişli/İstanbul, Türkiye",,4.1,23
Marca Gayrimenkul,(0212) 296 76 74,"Teşvikiye Mah. Şakayık Sokak No:42 Ihlamur Palas, Teşvikiye, Apt. D:2, 34365 Şişli/İstanbul, Türkiye",http://www.marcagayrimenkul.com/,4.8,44
Kale Gayrimenkul,0541 282 46 40,"19 Mayıs, Yaşar Doğu Sk. No: 23/A, 34360 Şişli/İstanbul, Türkiye",http://www.kaleemlak.com.tr/,5,4
Lider Gayrimenkul,0532 798 00 90,"Halaskargazi Cad. Ünsal Çarşısı No:172 K:6, 19 Mayıs, D:209, 34371 Şişli/İstanbul, Türkiye",,5,4
Remax Reform,(0212) 291 22 92,"Teşvikiye, Vali Konağı Cd. No:54 Kat:2, D.No: 4, 34365 Şişli/İstanbul, Türkiye",,4.9,33
Karun Emlak & Gayrimenkul,(0212) 224 05 58,"Ergenekon, Harbiye Çayırı Sk. no:115/A, 34373 Şişli/İstanbul, Türkiye",http://hepsi.com/,4.7,14
ERKİN EMLAK | REAL ESTATE,0546 609 87 20,"Feriköy, Bozkurt Cd. No: 57/A, 34374 Şişli/İstanbul, Türkiye",,4.4,7
Ses Gayrimenkul Danışmanlık ve Dekorasyon,0532 424 47 49,"Merkez, Hasat Sk. Prestij Ap No: 33/2, 34380 Şişli/İstanbul, Türkiye",,4.2,5
CADDE GAYRİMENKUL ŞİŞLİ,,"Halide Edip Adıvar Mahallesi, Alaattin Elmas Sokak Elazığ Apt. D:18/A, Halide Edip Adıvar, 34384 Şişli/İstanbul, Türkiye",,4.1,10
Gerçek Emlak Gayrimenkul Danışmanlığı,0532 306 21 93,"Mecidiyeköy, Mecidiye Kuyu Sk. 2/C, 34387 Şişli/İstanbul, Türkiye",,4.1,25
NİŞANTAŞI ATALAYSARAL GAYRİMENKUL rental nisantasi sisli apartment mountly flat sisli satilik ايجار شقق شيشلي نيشانطاشي عوائل,0533 414 77 00,"Merkez, Halaskargazi Cd. :137 d:13, 34371 Şişli/İstanbul, Türkiye",http://atalaysaral.net/,4.7,3
Vera Gayrimenkul Şişli,(0212) 982 45 48,"Merkez Mahallesi Abide-i Hürriyet Caddesi No:211 Blackout, Merkez, A BLOK Kat 2, 34384 Şişli/İstanbul, Türkiye",https://veragayrimenkulsisli.sahibinden.com/,5,2
İstanbul Gayrimenkul Değerleme ve Danışmanlık A.Ş.,(0212) 232 93 13,"Harbiye Mah. Cumhuriyet Cad, Harbiye, Elmadağ Cd. Pak Apt No:30/1, 34367 Şişli/İstanbul, Türkiye",https://www.igd.com.tr/,4.5,35
1-e-1 Emlak,(0212) 343 90 11,"Nişantaşı, Harbiye Mah Mim Kemal Öke Cad Huzur Apt. No:29 K:5 D:6, Harbiye, 34367 Şişli/İstanbul, Türkiye",http://www.1-e-1.com/,3.5,11
Betaş Emlak ve danışmanlık,0532 304 99 11,"Bozkurt, Eşref Efendi Sk. no:34, 34375 Şişli/İstanbul, Türkiye",https://be-tasemlak.sahibinden.com/,5,8
MÜLK EMLAK,(0212) 230 00 30,"Bozkurt, Seymen Sk. no:31 / b, 34375 Şişli/İstanbul, Türkiye",http://www.mulkemlak.com/,4.4,11
Aksoy Gayrımenkul Şişli,(0212) 246 03 33,"Ergenekon, Halaskargazi Cd. No:15, 34373 Şişli/İstanbul, Türkiye",,5,1
ZİRVE GAYRİMENKUL,(0212) 216 29 29,"No, Gül Apt, Fulya, Mevlüt Pehlivan Sk. 1 K.1 D:21, 34394 Şişli/İstanbul, Türkiye",,2.9,19
Remax Oluşum Bomonti -Şişli Emlak,0533 250 83 26,"Cumhuriyet, Halaskargazi Cd. No:103, 34280, 34080 Şişli/İstanbul, Türkiye",https://www.remax.com.tr/danisman/6697/gulseren-keles,5,7
ESER EMLAK,(0212) 225 64 20,"duatepe mahallesi bozkurt caddesi no:2-4 PANGALTI, Duatepe, 34379 Şişli/İstanbul, Türkiye",,4.4,10
REES Gayrimenkul,(0212) 240 73 37,"Halaskargazi, Şafak Sk. No:1-3 Kat:2, 34371 Şişli/İstanbul, Türkiye",,5,31
Paris Emlak,(0212) 230 89 15,"Feriköy, Bozkurt Cd. 118/A, 34377 Şişli/İstanbul, Türkiye",,5,1
Yapıtur Gayrimenkul Proje Danismanlik Ltd Sti,(0212) 219 92 92,"Bozkurt, Baruthane Cd. 43/A, 34375 Şişli/İstanbul, Türkiye",,4.5,8
TURYAP ŞİŞLİ,(0212) 230 13 43,"Abide-i Hürriyet Cd No:133 Haydarbey Ap K:2 D:3, Merkez, 34360 Şişli/İstanbul, Türkiye",http://www.turyap.com.tr/,4.8,5
Emlak Koçu / Reha Medin Emlak,(0212) 232 60 58,"Meşrutiyet, Halaskargazi Cd. No:124/1, 34371 Şişli/İstanbul, Türkiye",http://www.emlakkocu.com/,4.3,23
İmaj Plus Gayrimenkul Danışmanlık - İnşaat & Proje Yönetimi,(0212) 291 25 55,"Abdi İpekçi Cd. Bostan Sk., Hayat Apt. No:4 Kat:5 Daire:6, Harbiye Mh. / Nişantaşı, Harbiye, 34367 Şişli/İstanbul, Türkiye",,5,4
S&B EMLAK DANIŞMANLIK,(0212) 247 25 03,"Merkez Mahallesi Abidei Hürriyet Cad. Hanımefendi Sokak No:15/B, Şişli/İSTANBUL, Merkez, Hanımefendi Sk. No:15, 34381 Şişli/İstanbul, Türkiye",,5,2
BERRAK DENİZ GAYRİMENKUL,0532 507 56 01,"19 Mayıs, Halaskargazi Cd., 34360 Şişli/İstanbul, Türkiye",http://berrakdenizgayrimenkul.com/,5,2
EYLÜL GAYRİMENKUL -ALİ GAMSIZ,0535 794 16 20,"Bozkurt, Türkbeyi Sk. 4-6, 34375 Şişli/İstanbul, Türkiye",,5,4
Şişli Su Emlak,(0212) 343 11 17,"Kemalhan İş Merkezi, Merkez, Koca Mansur Sk. No:57/8, 34381 Şişli/İstanbul, Türkiye",,3.4,5
Wec Şişli Gayrimenkul,(0212) 347 60 55,"19, Fulya, Ortaklar Cd., 34394 Şişli/İstanbul, Türkiye",http://www.hurriyetemlak.com/,4,4
A-Z Emlak - A’dan Z’ye Emlak,(0212) 230 15 30,"Av. Süreyya Ağaoğlu Sk., Uzal Apt. No:2 K:2 D:3, Nişantaşı - Şişli / İstanbul, Teşvikiye, 34367 Şişli/İstanbul, Türkiye",http://www.a-zemlak.com.tr/,5,3
WEN GAYRİMENKUL A.Ş. (MERKEZ),0539 927 08 11,"H. Edip Adıvar Mahallesi, Darülaceze Cd. Akın Plaza No:3 Kat:4 İç Kapı No:91, 34382 Şişli/İstanbul, Türkiye",https://www.wengayrimenkul.com/,5,3
Turyap Mecidiyeköy Çevre,(0212) 347 61 00,"Cemal Sahir Sokağı Çelik İş Merkezi D Blok ,16, Gülbahar, D:2, 34387 Şişli/İstanbul, Türkiye",http://www.turyap.com.tr/mecidiyekoycevre,4.9,13
GÖKCAN EMLAK OFİSİ,0538 354 55 79,"Gülbahar Mahallesi, Karanfil sokak Koçak APT. NO 5 2/A, Gülbahar, 34394 Şişli/İstanbul, Türkiye",,4.7,12
Şişli Gayrimenkul,,"Merkez Mahallesi, Abide-i Hürriyet Caddesi No.149 K.6 D.25, Merkez, 34381 Şişli/İstanbul, Türkiye",,,
Space İstanbul Gayrimenkul Geliştirme & Danışmanlık,(0212) 234 73 80,"Mim Kemal Öke Cad. Lal Apt. No.23 K:1 D:4 Nişantaşı/İstanbul, Harbiye, 34367 Şişli/İstanbul, Türkiye",http://www.spaceistanbul.com/,4.3,11
SEBA GAYRİMENKUL,(0212) 275 10 99,"Mecidiyeköy, Mecidiyeköy Yolu Cd. No:12, 34387 Şişli/İstanbul, Türkiye",,5,1
Yiğitler Mühendislik Mekanik İnşaat Medikal Sanayi Ltd. Şti.,0532 431 75 13,"Duatepe, Çobanoğlu Sk. No:14/A, 34376 Şişli/İstanbul, Türkiye",https://www.yigitler.online/,4.5,2
hepsiemlak,(0212) 381 31 50,"Kuştepe Mahallesi, Mecidiyeköy Yolu Caddesi, Trump Towers Ofis Katları, Kuştepe, 34381 Şişli/İstanbul, Türkiye",https://www.hepsiemlak.com/,3.5,195
Kuruoğlu Emlak Fevzipaşa Caddesi Fatih Gayrimenkul,0541 473 53 84,"Akşemsettin, Fevzi Paşa Cd. No:11/5, 34080 Fatih/İstanbul, Türkiye",https://www.kuruoglugayrimenkul.com/,5,11
Enes BULUT Emlak & Gayrimenkul Danışmanlık Hizmetleri ( TURYAP FATİH ),0552 222 34 58,"Akşemsettin Mah. Akdeniz Cad, Akşemsettin, Albay Cemil Sakarya Sk. No:1 Kat :2, 34100 Fatih/İstanbul, Türkiye",https://www.turyap.com.tr/Danisman_Bilgileri.aspx?Danismanid=1474727,5,95
İNCE YAPI GAYRİMENKUL,0530 861 80 00,"Akşemsettin, Akşemsettin Cd. No:13, 34080 Fatih/İstanbul, Türkiye",http://www.inceyapigayrimenkul.org/,5,251
Eva Yediemirler Gayrimenkul - Fatih Emlakçı - Trakya bolgesinde satilik arsa ve tarlalar,,"Ali Kuşçu, Yedi Emirler Sk. no:1/B, 34083 Fatih/İstanbul, Türkiye",,5,13
"FATİH EMLAK ; Kocamustafapaşa kiralık daire, Kocamustafapaşa satılık daire, Fatih emlakçı, Fatih yetkili emlakçı, Emlakçılar",0536 661 09 57,"Koca Mustafapaşa, İzci Türk Sk. No:18B, 34098 Fatih/İstanbul, Türkiye",https://www.emlakfatih.com/,4.4,39
Baraka Emlak,0536 729 19 19,"No: 40, Hırka-i Şerif, Melek Hoca Cd. No:40, 34091 Fatih/İstanbul, Türkiye",https://www.instagram.com/barakaemlak/,4.5,50
Güneş Emlak Kocamustafapaşa,0537 558 91 92,"Silivrikapı, Serdengeçti Sk. No:29/C, 34908 Fatih/İstanbul, Türkiye",http://www.fatihgunesemlak.com/,4.9,209
FARK EMLAK - GAYRİMENKUL DANIŞMANLIĞI,0505 809 66 44,"Derviş Ali, Hasan Fehmipaşa Cd. No:27 D:F, 34087 Fatih/İstanbul, Türkiye",https://www.istanbulfarkemlak.com/,5,17
Fatih Cadde Emlak,(0212) 524 36 60,"İskenderpaşa, Kamil Paşa Sk. No:4, 34080 Fatih/İstanbul, Türkiye",,4.6,9
HASEKİ EMLAK VE GAYRİMENKUL,0532 320 63 36,"Haseki Sultan, Özbek Süleyman Efendi Sk. No:34, 34096 Fatih/İstanbul, Türkiye",,4.7,15
İKRAM GAYRİMENKUL İNŞAAT,0532 062 76 66,"Akşemsettin, Fevzi Paşa Cd. No:107, 34087 Fatih/İstanbul, Türkiye",https://ikramemlak.com/,4.3,28
NİL GAYRİMENKUL,0539 525 51 45,"Şehremini, Günaydın Sok., 34104 Fatih/İstanbul, Türkiye",https://nilgayrimenkul.sahibinden.com/,4.4,9
Atlas Gayrimenkul,0538 584 23 56,"Derviş Ali, Canfeda Cami Sk. No:3 D:A, 34087 Fatih/İstanbul, Türkiye",http://fatihatlasemlak.sahibinden.com/,5,13
GTM Gayrimenkul Danışmalık,(0212) 621 28 26,"Topkapı, Bican Bağcıoğlu Ykş. D.8, 34093 Fatih/İstanbul, Türkiye",https://gtmgayrimenkul.sahibinden.com/,5,17
EROL GAYRİMENKUL,0535 777 50 77,"Akşemsettin, Sarıgüzel Cd. 35 B, 34080 Fatih/İstanbul, Türkiye",,4.5,13
Şanlı Emlak,(0212) 532 02 38,"Akşemsettin, Balipaşa Cd NO:123/A, 34080 Fatih/İstanbul, Türkiye",http://www.sanliemlak.com.tr/,4.8,4
Fatih Gayrimenkul,0506 886 69 40,"Hürriyet, Hürriyet Cd. No:51/A, 34188 Bahçelievler/İstanbul, Türkiye",,4.9,27
EMLAKEVI GAYRIMENKUL,0536 769 77 15,"Cerrahpaşa, Hekimoğlu Alipaşa Cd No:149, 34100 Fatih/İstanbul, Türkiye",,4,13
Seçkin Emlak,0532 411 84 93,"Cerrahpaşa, Koca Mustafapaşa Cd. No:156/B, 34098 Fatih/İstanbul, Türkiye",http://www.seckingayrimenkul.com/,5,44
Fatih Emlak & Gayrimenkul,(0212) 508 08 66,"Nine Hatun, 104. Sk. no:18, 34220 Esenler/İstanbul, Türkiye",,5,4
DENİZ EMLAK,0543 951 51 29,"Şehremini, Köprülüzade Sk. NO: 85-A, 34104 Fatih/İstanbul, Türkiye",https://denizemlakfatih.sahibinden.com/,3.1,15
Minimalist Gayrimenkul Emlak ve İnşaat,0541 396 97 91,"Şehremini, Köprülü Mehmet Paşa Sk. No:39/D, 34104 Fatih/İstanbul, Türkiye",,5,37
Kuruoğlu Emlak,0541 473 53 84,"Zeyrek, Nevşehirli İbrahim Paşa Cd. No:24/A, 34083 Fatih/İstanbul, Türkiye",https://www.kuruoglugayrimenkul.com/,4.4,14
Ünallar Emlak 1 (merkez),(0212) 416 16 74,"Ali Kuşçu, Fatih Cd. No:72, 34083 Fatih/İstanbul, Türkiye",,5,4
Yaren emlak fatih,0533 622 55 40,"Molla Gürani, Gureba Hastanesi Cd no15/a, 34090 Fatih/İstanbul, Türkiye",http://www.yarenemlak.com/,4,3
SULUKULE GAYRİMENKUL,0549 353 05 51,"Karagümrük, Niyazi Misri Sk. No:34, 34091 Fatih/İstanbul, Türkiye",http://www.sulukuleemlak.com/,3.5,28
BAŞVEKİL EMLAK,(0212) 632 85 15,"Şehremini, Başvekil Cd. No:42 D:1, 34104 Fatih/İstanbul, Türkiye",https://basvekilemlak.sahibinden.com/,4.2,22
ÖZDEMİR EMLAK,0532 500 04 86,"Özdemir emlak, Yedikule, Zemberek Sk. no 19/A, 34107 Fatih/İstanbul, Türkiye",https://ozdemiremlak.sahibinden.com/,5,9
Fatih Hür Emlak,0532 681 63 44,"Yavuz Sultan Selim, Küçük Mustafa Paşa Cd. No:14A, 34083 Fatih/İstanbul, Türkiye",https://huremlakfatih.com/,5,1
Ekrem Bakır&Real estate( Söyler emlak),(0212) 531 93 97,"Molla Gürani, Dede Paşa Sk. 46 A D:46 A, 34093 Fatih/İstanbul, Türkiye",https://ekrembakr.sahibinden.com/,4.6,25
Nevzat Ayaz RE/MAX,0533 430 18 76,"Hobyar, Hanımeli Sk. No:4 D:310, 34112 Fatih/İstanbul, Türkiye",http://www.nevzatayaz.com.tr/,4.8,84
ADRES GAYRIMENKUL,0532 433 24 27,"Seyyid Ömer, Sırrı Paşa Sk. No:7 D:1A, 34098 Fatih/İstanbul, Türkiye",,4.7,3
LALELİ SANDZAK EMLAK GAYRİMENKUL DANIŞMANLIĞI,(0212) 517 17 15,"Mesih Paşa, Aksaray Cd. Doğan Han No:1, Kat:6, 34130 Fatih/İstanbul, Türkiye",https://sandzakemlak.com/,5,6
ARS Gayrimenkul,0541 882 50 31,"Mevlanakapı, Kalburcu Mehmet Camii Sokağı no:34/A, 34093 Fatih/İstanbul, Türkiye",https://arsgayrimenkul.com/,5,19
Fatih Ekşioğlu Emlak,(0212) 585 04 05,"EKŞİOĞLU EMLAK, Haseki Sultan, Hekimoğlu Alipaşa Cd NO 64A, 34096 Fatih/İstanbul, Türkiye",,4.5,2
Oruç Emlak,0535 431 08 21,"Hırka-i Şerif, Melek Hoca Cd. 7/A, 34091 Fatih/İstanbul, Türkiye",,4.1,10
Mutlu Gayrimenkul,0532 393 17 44,"Haseki Sultan, Darüşşifa Sk. 5A, 34096 Fatih/İstanbul, Türkiye",,5,3
7tepe gayrimenkul horhor (cabioğlu),0530 493 17 47,"İskenderpaşa, Teyyareci Orhan Sk. No:11, 34080 Fatih/İstanbul, Türkiye",http://7tepegayrimenkulll.sahibinden.com/,4.7,6
Yazı Gayrimenkul,,"İskenderpaşa, Sarıgüzel Cd. 5A, 34080 Fatih/İstanbul, Türkiye",https://yazigayrimenkul.sahibinden.com/,4.2,5
Hassas Gayrimenkul Otomotiv,0534 355 99 44,"Silivrikapı, Silivrikapı Cd. 7 b, 34093 Fatih/İstanbul, Türkiye",,5,1
Fatih Prestige Emlak,0532 205 63 32,"dr 1, Koca Mustafapaşa, Cambaziye Mektebi Sk. no 39, 34098 Fatih/İstanbul, Türkiye",,5,1
CİTY GAYRİMENKUL,,"Seyyid Ömer, Ziya Gökalp Sokağı NO 45, 34098 Fatih/İstanbul, Türkiye",,5,2
Arge Gayrimenkul Danışmanlık,0533 021 14 75,"Atikali, Nurettin Tekke Sk. No:35, 34087 Fatih/İstanbul, Türkiye",https://panel.emlakjet.com/#/ilanlarim/aktif-ilanlarim,5,3
FEYYAZ SALMAN GAYRİMENKUL,,"Akşemsettin, Sarıgüzel Cd. NO50/C, 34400 Fatih/İstanbul, Türkiye",,5,2
GMG Global Mavia Gayrimenkul Yatirim Danişmanliği,0533 207 65 85,"Akşemsettin, Fevzi Paşa Cd. No:117 Kat 3, 34083 Fatih/İstanbul, Türkiye",http://www.globalmavia.com/,4.1,8
مجموعة الشرق التجارية - الفاتح (Şark Group - Fatih),(0212) 492 03 33,"Akşemsettin, Halıcılar Cd. no: 96/A, 34080 Fatih/İstanbul, Türkiye",http://www.sarktr.com/,4.7,119
Vatan Gayrimenkul İnşaat,,"Balat, Ayan Cd. No:64, 34087 Fatih/İstanbul, Türkiye",,4.9,11
AKŞEN GAYRİMENKUL PLANLAMA,0541 584 43 83,"Seyyid Ömer, Vezir Cd. No: 45, 34098 Fatih/İstanbul, Türkiye",https://www.hepsiemlak.com/emlak-ofisi/aksen-gayrimenkul-planlama-39285,5,8
İbrahim Aydın Emlak,0532 508 95 85,"Koca Mustafapaşa, Mütesellim Sk. 14/a, 34098 Fatih/İstanbul, Türkiye",,5,22
İnci Emlak,(0212) 532 86 61,"Ali Kuşçu, Fatih Cd. No:59 D:B, 34083 Fatih/İstanbul, Türkiye",,3.7,3
Meydan Emlak,0531 663 45 09,"Silivrikapı, Vidin Cd. 13/A, 34107 Fatih/İstanbul, Türkiye",http://www.fatihmeydanemlak.com/,5,19
REMAX FATİH,0538 382 60 47,"34080, Akşemsettin Mahallesi, Adnan Menderes Bulvarı 46-49, 34040 Fatih/İstanbul 34080, Akşemsettin Mahallesi, Adnan Menderes Bulvarı 46-49, 34040, Molla Gürani, 34093 Fatih/İstanbul, Türkiye",http://abdurrahmantopal.com/#ozgecmis,4.9,16
Merkez Gayrimenkul,,"Ali Kuşçu, Haliç Cd., 34083 Fatih/İstanbul, Türkiye",,5,2
Varlık Emlak Balat,0532 602 32 34,"Balat, Akçin Sk. No:18 D:1A, 34087 Fatih/İstanbul, Türkiye",https://varlikemlakbalat.sahibinden.com/,4.8,18
MODERN GAYRİMENKUL DANIŞMANLIK HİZMETLERİ,0553 841 40 22,"Balat, Yıldırım Cd. no:117, 34000 Fatih/İstanbul, Türkiye",http://modernyapigayrimenkul.com/,4.9,21
Cemre Emlak,(0212) 631 50 65,"Aksaray, Hikayeci Sk. Ünal Apt. 11/B, 34093 Fatih/İstanbul - Avrupa, Türkiye",https://cemreemlak.sahibinden.com/,3.7,10
Tekin Yapı Gayrimenkul,0533 312 18 30,"Ali Kuşçu, Haliç Cd. 71/a, 34083 Fatih/İstanbul, Türkiye",http://www.fatihtekinyapi.com/,4.6,7
Star Gayrimenkul,(0212) 531 26 68,"Akşemsettin, Halıcılar Cd. 70/A, 34080 Fatih/İstanbul, Türkiye",,3,1
Selam Gayrimenkul,0539 324 12 56,"Ali Kuşçu, Başmüezzin Sk. No : 25, 34083 Fatih/İstanbul, Türkiye",https://selamgayrimenkul.sahibinden.com/,5,5
Kemha Emlak,(0212) 531 81 32,"Balat Mah. Akçin Sok. No:8 Fener, Balat, 34087 Fatih/İstanbul, Türkiye",,4.6,11
GARANTİ GAYRİMENKUL - Ergün Durmuş,0541 272 47 68,"4.LEVENT, Sultan Selim, Büşra Sokagi NO:15C, 34415 Kağıthane/İstanbul, Türkiye",https://garantiemlakergundurmus.sahibinden.com/,4.9,318
